# partB22_aligned_directed.py; one row per variant, subject, run and W = 60 window; git=a9d9ca4
variant,subject,run,window,A_other,A_same,winsign,B,D,Sym,D_plus_Sym,Both,rms_anti,residual,sd_r1,sd_absq
ts_demean,12,PCB,9,-0.029060135,-0.027596034,-0.018410798,0.048328277,-0.044600337,0.080038113,0.035437776,0.041263576,0.11256669,0.041943555,0.032160915,0.22060084
ts_demean,12,PCB,10,0.0065977472,0.0065190844,0.0066544,0.010180524,-0.03806265,-0.016424278,-0.054486928,-0.056827173,0.095649497,-0.055712821,0.024280456,0.2148674
ts_demean,12,PCB,11,0.00073885178,0.00083194963,0.0032264294,0.02406706,-0.038980725,-0.0047925762,-0.043773301,-0.044845275,0.092741257,-0.045003937,0.023995848,0.21354722
ts_demean,12,PCB,12,-0.0034569053,-0.0027613005,0.0051368455,0.02847684,-0.048012844,-0.013625834,-0.061638678,-0.064199583,0.11064096,-0.063439943,0.031502963,0.22926494
ts_demean,12,PCB,13,-0.013221356,-0.012576292,-0.0095047032,0.028875759,-0.041467257,0.053178864,0.011711607,0.014616177,0.095896344,0.014834943,0.027327807,0.23087859
ts_demean,12,PCB,14,-0.003461839,-0.0025540206,-0.0016634831,0.021478486,-0.060580704,0.01633486,-0.044245843,-0.043896926,0.10792973,-0.042938059,0.024763717,0.21650341
ts_demean,13,DMT,1,-0.0081564948,-0.015155837,-0.005075969,0.028496396,-0.051071838,0.02777794,-0.023293899,-0.022174148,0.12871777,-0.022062203,0.034622502,0.21237382
ts_demean,13,DMT,2,-0.006148011,-0.011791876,-0.0029967068,0.016989402,-0.051370129,0.023752152,-0.027617977,-0.027373666,0.13901902,-0.026869956,0.026910406,0.20721758
ts_demean,13,DMT,3,-0.0011080469,-0.0073585417,0.003280417,0.026193407,-0.040213934,0.0055029519,-0.034710983,-0.035681822,0.12002175,-0.035060608,0.024422038,0.20414879
ts_demean,13,DMT,4,0.00018726049,-0.0051529864,0.0045132561,0.032698577,-0.038733844,-0.00473652,-0.043470364,-0.045302474,0.10451075,-0.04548005,0.026376516,0.21196455
ts_demean,13,DMT,5,-0.0035881435,-0.0048929539,0.00020743346,0.016503196,-0.051182365,0.004140097,-0.047042268,-0.047761325,0.11894645,-0.047591582,0.031413347,0.24185904
ts_demean,13,DMT,6,-0.0089962978,-0.014903251,-0.014139676,-0.0053494304,-0.086391099,0.08192501,-0.0044660884,0.0055860497,0.16707378,0.0059971587,0.037362489,0.24319304
ts_demean,13,DMT,7,-0.010085346,-0.016119467,-0.016050156,-0.0055347988,-0.06555155,0.11147309,0.045921535,0.055002464,0.12569915,0.055558254,0.037951818,0.21668379
ts_demean,13,DMT,8,-0.0079315587,-0.015433496,-0.005950634,0.031583251,-0.03912591,0.028962371,-0.010163539,-0.0090371504,0.12695792,-0.008549311,0.027847621,0.18124515
ts_demean,13,DMT,9,-0.0072584073,-0.010923896,-0.004024899,0.033659723,-0.036764428,0.019640918,-0.017123511,-0.016496299,0.11161141,-0.015968062,0.030246668,0.19635381
ts_demean,13,DMT,10,-0.0054487893,-0.0071413763,-0.0057266988,0.021687805,-0.04073063,0.023916257,-0.016814373,-0.015446305,0.10279737,-0.014390196,0.030497218,0.21910728
ts_demean,13,DMT,11,-0.005950752,-0.007175989,-0.0032318474,0.029436407,-0.047664051,0.020303575,-0.027360476,-0.026564652,0.1100461,-0.025747705,0.027075093,0.21566643
ts_demean,13,DMT,12,-0.011945454,-0.021159853,-0.020455471,0.025066687,-0.059536568,0.11564447,0.056107905,0.065820966,0.11573035,0.066241973,0.028656488,0.20743174
ts_demean,13,DMT,13,-0.020594412,-0.034720738,-0.029507115,0.026822863,-0.047287565,0.12645677,0.079169207,0.086863593,0.11973415,0.086762062,0.02802888,0.21509885
ts_demean,13,DMT,14,-0.014968142,-0.02580504,-0.013962702,0.038640499,-0.046373046,0.072262204,0.025889158,0.029421102,0.11505928,0.030448405,0.032321762,0.22297584
ts_demean,13,PCB,1,-0.0056196405,-0.00031785209,0.0015790803,0.03610156,-0.040503614,0.0034051119,-0.037098502,-0.03716488,0.1036164,-0.037247706,0.029163961,0.20433596
ts_demean,13,PCB,2,-0.0075061525,-0.0035006113,0.0020758367,0.015766102,-0.033307192,0.012320548,-0.020986644,-0.020834146,0.098271806,-0.020753713,0.028554381,0.20291385
ts_demean,13,PCB,3,-0.01429806,-0.0063092978,0.0046473731,0.044921566,-0.052258781,0.0034910301,-0.048767751,-0.05018177,0.13130275,-0.049832935,0.0306771,0.21231885
ts_demean,13,PCB,4,-0.018632989,-0.0097579508,-0.00071077204,0.033713271,-0.040159109,0.016154943,-0.024004166,-0.024076351,0.11941556,-0.022325554,0.032421153,0.19857631
ts_demean,13,PCB,5,0.0027446135,0.0021435864,0.003878227,0.026770947,-0.083673207,-0.019815943,-0.10348915,-0.10737316,0.1386421,-0.098483711,0.027618695,0.20181768
ts_demean,13,PCB,6,-0.010030636,-0.0065342216,-0.0035332453,0.014252855,-0.055169564,0.023076866,-0.032092699,-0.031065159,0.13880138,-0.030221937,0.024187382,0.20763914
ts_demean,13,PCB,7,-0.0014870267,-0.0014276306,0.0025890173,0.013167015,-0.043584517,0.0019362416,-0.041648276,-0.04309293,0.12359769,-0.042660037,0.026102968,0.19675822
ts_demean,13,PCB,8,-0.0058042337,-0.00064747835,0.0037114112,0.021897759,-0.036327262,0.0020693696,-0.034257892,-0.03544961,0.10949657,-0.034707434,0.029439267,0.19979261
ts_demean,13,PCB,9,-0.017923578,-0.0083946104,-0.013070549,0.031856139,-0.055445207,0.064396467,0.0089512602,0.01417831,0.1258923,0.01483175,0.03279219,0.22877495
ts_demean,13,PCB,10,0.0028132621,0.0020465768,0.0041094739,0.011519812,-0.050220595,-0.0015249534,-0.051745548,-0.052734114,0.13297788,-0.052237711,0.026363611,0.19635429
ts_demean,13,PCB,11,-0.003371126,-0.00031152955,0.0054474915,0.02309682,-0.054021366,-0.0089079915,-0.062929358,-0.064171862,0.12256952,-0.062987394,0.028183507,0.22157058
ts_demean,13,PCB,12,-0.012803775,-0.0028497296,-0.0046349882,0.031312481,-0.036628507,0.027748751,-0.0088797558,-0.0078032277,0.09365754,-0.0076450754,0.024246377,0.22629175
ts_demean,13,PCB,13,-0.013481808,-0.0034346164,0.0070949034,0.043697053,-0.043106441,-0.0061623124,-0.049268753,-0.050504614,0.1069309,-0.049833416,0.03326733,0.22047356
ts_demean,13,PCB,14,-0.009521966,-0.0035003164,-0.0012033591,0.0066116276,-0.088017298,0.025343162,-0.062674136,-0.061210898,0.16885399,-0.060453086,0.028505487,0.23896295
ts_demean,14,DMT,1,-0.00029808822,0.0017217959,0.0034839517,0.015788382,-0.039031398,0.0010603087,-0.037971089,-0.038746689,0.12108948,-0.038427931,0.028568211,0.1856106
ts_demean,14,DMT,2,-0.0027321829,0.0017747804,0.0044050488,0.01967932,-0.040747214,-0.0073247133,-0.048071928,-0.049489874,0.12021912,-0.048519272,0.03407161,0.20115427
ts_demean,14,DMT,3,-0.012564666,-0.0084352555,-0.016863316,-0.026560565,-0.04500938,0.058357972,0.013348592,0.017267412,0.13370101,0.017597376,0.037777986,0.20537526
ts_demean,14,DMT,4,-0.011752675,-0.0016711583,-0.012642948,-0.012642171,-0.044123628,0.048349548,0.0042259197,0.0069898288,0.13272213,0.0069987002,0.046193517,0.20641452
ts_demean,14,DMT,5,-0.0039834031,0.00032303946,-0.00052890987,0.025558847,-0.052304286,0.0078958234,-0.044408463,-0.044338834,0.12141508,-0.042139936,0.036222452,0.21991907
ts_demean,14,DMT,6,0.0031733911,0.0048411548,0.0060362185,0.024368094,-0.034758182,-0.006331706,-0.041089888,-0.042551193,0.11193586,-0.042481804,0.0333957,0.17621508
ts_demean,14,DMT,7,-0.0015232341,0.0019788549,0.0033955035,0.014555531,-0.043119138,0.0033664846,-0.039752653,-0.041440916,0.12989444,-0.041202241,0.027492397,0.18560687
ts_demean,14,DMT,8,-0.0015862704,0.0041015756,0.0075162312,0.030024429,-0.043413155,-0.012280864,-0.05569402,-0.058230769,0.12555739,-0.058190539,0.030582427,0.19180074
ts_demean,14,DMT,9,-0.00076256985,-0.0015229664,0.00026076625,0.0022398751,-0.0394824,0.0086007691,-0.030881631,-0.031218006,0.12791074,-0.030822564,0.03456253,0.18315505
ts_demean,14,DMT,10,-0.0021285227,0.00033750575,0.0039488802,0.017982495,-0.036736405,0.0033362428,-0.033400162,-0.034408677,0.12240515,-0.034040206,0.035226236,0.17224497
ts_demean,14,DMT,11,0.0007020003,0.0029239802,0.0059546806,0.018498002,-0.043416853,-0.0095953936,-0.053012246,-0.055407193,0.11619803,-0.054999563,0.028656678,0.20932221
ts_demean,14,DMT,12,-0.0015235286,0.00089764446,0.0060882796,0.021262619,-0.043118482,-0.0090911553,-0.052209637,-0.054160539,0.11079682,-0.055081806,0.02780674,0.21761669
ts_demean,14,DMT,13,0.00049809411,0.0049419604,0.011385535,0.028846247,-0.052719233,-0.052087851,-0.10480708,-0.10977653,0.10973261,-0.10816673,0.024277717,0.23378286
ts_demean,14,DMT,14,0.0007697368,0.0052345916,0.0097620233,0.02962464,-0.03932798,-0.022333401,-0.061661382,-0.064744208,0.10384711,-0.064070948,0.023171215,0.2027546
ts_demean,14,PCB,1,-0.0010464315,-0.0015962595,0.0013509157,0.011107464,-0.037958985,0.0073427803,-0.030616205,-0.030794129,0.12117551,-0.030647961,0.033959946,0.18090131
ts_demean,14,PCB,2,-0.0029460962,-0.0047221453,-0.00045360781,0.010531541,-0.039992446,0.013344212,-0.026648233,-0.026106761,0.11831517,-0.025251739,0.037347094,0.18734809
ts_demean,14,PCB,3,0.00045015055,0.0014293947,0.0071372725,0.027576483,-0.042025424,-0.012005716,-0.05403114,-0.056047276,0.11836412,-0.055672386,0.025782334,0.19697619
ts_demean,14,PCB,4,-0.0024432887,-0.0074288137,-0.0017779819,0.047763102,-0.045650988,0.01785584,-0.027795148,-0.028126767,0.12272109,-0.027603647,0.031680325,0.20937219
ts_demean,14,PCB,5,0.00018262174,-0.0035424472,0.00070316255,0.025058369,-0.04138847,0.011349705,-0.030038765,-0.03061201,0.1260081,-0.026525201,0.029517937,0.18657201
ts_demean,14,PCB,6,0.0014768965,0.0013724561,0.0059851989,0.02489468,-0.04341353,-0.016317906,-0.059731436,-0.061860476,0.11255961,-0.061002846,0.031769039,0.21730896
ts_demean,14,PCB,7,0.0025774453,0.0051934507,0.00803367,0.024299908,-0.039992797,-0.022648001,-0.062640798,-0.065291042,0.10546515,-0.064121703,0.03033907,0.21265216
ts_demean,14,PCB,8,0.0018623022,0.0007988916,0.0062898917,0.030628062,-0.04803604,-0.025663437,-0.073699477,-0.07738637,0.11061678,-0.077271675,0.027619087,0.24135791
ts_demean,14,PCB,9,0.0017282388,0.0017908063,0.0041359115,0.019900604,-0.038548251,-0.013684213,-0.052232464,-0.053610297,0.10158768,-0.052998566,0.035568346,0.20919144
ts_demean,14,PCB,10,0.00019678803,0.00068975823,0.0059821156,0.02236273,-0.042354658,-0.0091712041,-0.051525862,-0.053219205,0.11502328,-0.052557385,0.031142698,0.19228347
ts_demean,14,PCB,11,0.0026512246,0.010831128,0.013802449,0.00047803317,-0.040093765,-0.037131007,-0.077224772,-0.080989412,0.10199515,-0.08085648,0.024108741,0.20995666
ts_demean,14,PCB,12,-3.9117089e-05,0.0059537332,0.006491372,0.01764045,-0.039982006,-0.019016238,-0.058998243,-0.061141204,0.10432549,-0.059198481,0.026728315,0.21298417
ts_demean,14,PCB,13,-0.00013395957,0.0024769143,0.0082511483,0.027805739,-0.038369449,-0.012892423,-0.051261872,-0.053447852,0.11172981,-0.053897167,0.028913924,0.20147287
ts_demean,14,PCB,14,0.00024129195,0.0047632676,0.0073206683,0.024582841,-0.036337322,-0.013428444,-0.049765766,-0.051733261,0.10637056,-0.04919542,0.028396069,0.18986785
