# partB21_inference_revision.py; one row per quantity; git=a9d9ca4
group,label,set,field,source,quoted_at,n,mean,committed_mean,check,p_exact,committed_p,p_tol,pct_lo,pct_hi,inv_lo,inv_hi,t_lo,t_hi,width_ratio,zero_in_pct,zero_in_inv,zero_in_t,n_neg,grid_violations,note
pickle,CCS sts ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs.pkl,,14,0.03503638956689366,np.float64(0.03503638956689366),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(0.024485454637523135),np.float64(0.04637456505209084),0.022512944836836822,0.0476782448051047,np.float64(0.022490944191813363),np.float64(0.047581834941973954),np.float64(1.1496721196819308),no,no,no,0,0,
pickle,CCS xtx+yty ts_demean global-bins,primary,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.11325645407272154,np.float64(-0.11325645407272154),ok,0.0106201171875,0.0106201171875,1e-09,np.float64(-0.1809835140419644),np.float64(-0.04224857214590999),-0.19288944275181957,-0.03223686888000983,np.float64(-0.19373206661123019),np.float64(-0.0327808415342129),np.float64(1.1579820604399496),no,no,no,12,0,
pickle,CCS xtx+yty ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.10996028775488617,np.float64(-0.10996028775488617),ok,0.0125732421875,0.0125732421875,1e-09,np.float64(-0.17787972719280434),np.float64(-0.03890894493053423),-0.18863592757463304,-0.029883292282191987,np.float64(-0.18957049035873202),np.float64(-0.030350085151040332),np.float64(1.1423454103671806),no,no,no,11,0,
pickle,CCS xtx+yty ts_demean global-bins,early,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.1257278519915069,np.float64(-0.1257278519915069),ok,0.00244140625,0.00244140625,1e-09,np.float64(-0.18477112525001346),np.float64(-0.06454003298328839),-0.19346044336386092,-0.05622959352856423,np.float64(-0.1943274657799492),np.float64(-0.05712823820306463),np.float64(1.141392357401684),no,no,no,12,0,
pickle,CCS xtx+yty ts_demean global-bins,late,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.10327933573769323,np.float64(-0.10327933573769323),ok,0.04052734375,0.04052734375,1e-09,np.float64(-0.18655858914145038),np.float64(-0.015657306035132434),-0.20040189500837374,-0.005121976956562736,np.float64(-0.20074853229038395),np.float64(-0.005810139185002505),np.float64(1.1426474658492005),no,no,no,11,0,
pickle,CCS xtx+yty ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.11522188526140377,np.float64(-0.11522188526140377),ok,0.01220703125,0.01220703125,1e-09,np.float64(-0.18635997189872408),np.float64(-0.04110451787366638),-0.19835783739258117,-0.030467797409669498,np.float64(-0.19956969672828073),np.float64(-0.030874073794526793),np.float64(1.1558260659455126),no,no,no,12,0,
pickle,CCS xtx+yty ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.12395953120093059,np.float64(-0.12395953120093059),ok,0.006591796875,0.006591796875,1e-09,np.float64(-0.1956250252803848),np.float64(-0.051083182241044904),-0.2054941137504641,-0.04075852271994819,np.float64(-0.20649756576721234),np.float64(-0.04142149663464885),np.float64(1.1397086654393906),no,no,no,12,0,
pickle,CCS rtr ts_demean global-bins,primary,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.01826948345907155,np.float64(-0.01826948345907155),ok,0.0081787109375,0.0081787109375,1e-09,np.float64(-0.03133695314688791),np.float64(-0.00717669935127621),-0.032291316623188376,-0.004923842788322337,np.float64(-0.032075986091790125),np.float64(-0.004462980826352979),np.float64(1.1327477793232816),no,no,no,11,0,
pickle,CCS rtr ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.017221559300093517,np.float64(-0.017221559300093517),ok,0.0128173828125,0.0128173828125,1e-09,np.float64(-0.030361324065452208),np.float64(-0.00590526024324705),-0.031229378104191304,-0.0037750511700024537,np.float64(-0.03107718759951076),np.float64(-0.0033659310006762724),np.float64(1.1225979427344062),no,no,no,10,0,
pickle,CCS rtr ts_demean global-bins,early,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.022271984951246254,np.float64(-0.022271984951246254),ok,0.004638671875,0.004638671875,1e-09,np.float64(-0.0337938470498553),np.float64(-0.01058830038412485),-0.03592687817826119,-0.008662775798496152,np.float64(-0.03580633220658318),np.float64(-0.008737637695909333),np.float64(1.1748959321017933),no,no,no,10,0,
pickle,CCS rtr ts_demean global-bins,late,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.015067482265331788,np.float64(-0.015067482265331788),ok,0.0732421875,0.0732421875,1e-09,np.float64(-0.030969160900904107),np.float64(-0.001269477476920836),-0.03218015100008774,0.0013573453237488299,np.float64(-0.03194663461177337),np.float64(0.0018116700811097904),np.float64(1.12922066693661),no,yes,yes,10,0,
pickle,CCS rtr ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.02094034097787691,np.float64(-0.02094034097787691),ok,0.002197265625,0.002197265625,1e-09,np.float64(-0.033983552220387646),np.float64(-0.00970452510758375),-0.0352660388557105,-0.007372256043905017,np.float64(-0.034995846384065894),np.float64(-0.006884835571687927),np.float64(1.1488838775214059),no,no,no,11,0,
pickle,CCS rtr ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs.pkl,,14,-0.02438606729016998,np.float64(-0.02438606729016998),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.0368815571272693),np.float64(-0.013327597784129862),-0.03815289357376393,-0.011068111827637641,np.float64(-0.03791725393939297),np.float64(-0.010854880640946989),np.float64(1.1499035619255782),no,no,no,12,0,
pickle,CCSpub sts ts_gsr W60,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,S3_Text.md:193;draft_v2.md:165;draft_v2.md:171,14,0.004378264941685651,np.float64(0.004378264941685651),ok,0.055908203125,0.055908203125,1e-09,np.float64(0.0003615164521787785),np.float64(0.008128478677886207),-0.00012230471225737152,0.008820314846645009,np.float64(-0.00012174718434700312),np.float64(0.008878277067718305),np.float64(1.1513664286023833),no,yes,yes,3,0,
pickle,CCSpub sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.0044810975506479256,np.float64(0.0044810975506479256),ok,0.03564453125,0.03564453125,1e-09,np.float64(0.0007892176585405995),np.float64(0.008000191744722359),0.00034742846506432645,0.008580750107842846,np.float64(0.0003561278492238817),np.float64(0.00860606725207197),np.float64(1.1417766232936357),no,no,no,3,0,
pickle,CCSpub sts ts_gsr W60,early,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.005189463666564378,np.float64(0.005189463666564378),ok,0.031982421875,0.031982421875,1e-09,np.float64(0.0010940975510633178),np.float64(0.00927214385431787),0.0005242297131897451,0.009901404051140043,np.float64(0.0005253294298619808),np.float64(0.009853597903266776),np.float64(1.146627689576487),no,no,no,3,0,
pickle,CCSpub sts ts_gsr W60,late,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.00372930596178267,np.float64(0.00372930596178267),ok,0.1505126953125,0.1505126953125,1e-09,np.float64(-0.001076574641797773),np.float64(0.008176110810076548),-0.0015575191671455876,0.008937554158950674,np.float64(-0.001540185190388932),np.float64(0.008998797113954272),np.float64(1.134273220535155),yes,yes,yes,4,0,
pickle,CCSpub sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.0040611772879652775,np.float64(0.0040611772879652775),ok,0.048583984375,0.048583984375,1e-09,np.float64(0.000611409605130789),np.float64(0.007634829133864209),2.7995098062256796e-05,0.008069515827353305,np.float64(2.6281738896145185e-05),np.float64(0.00809607283703441),np.float64(1.1449580501908632),no,no,no,3,0,
pickle,CCSpub sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.0044167187660081675,np.float64(0.0044167187660081675),ok,0.0107421875,0.0107421875,1e-09,np.float64(0.001562595768331794),np.float64(0.0073967791165698155),0.0011141415917634613,0.007757515618541531,np.float64(0.0010922884727051323),np.float64(0.007741149059311203),np.float64(1.1386981913731649),no,no,no,2,0,
pickle,CCSpub xtx+yty ts_gsr W60,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.08940066822266046,np.float64(-0.08940066822266046),ok,0.0054931640625,0.0054931640625,1e-09,np.float64(-0.143055946344314),np.float64(-0.03824341733267822),-0.149751312895673,-0.03091777550531159,np.float64(-0.14974779310867417),np.float64(-0.02905354333664676),np.float64(1.1337722551964096),no,no,no,12,0,
pickle,CCSpub xtx+yty ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.07979788771480137,np.float64(-0.07979788771480137),ok,0.0106201171875,0.0106201171875,1e-09,np.float64(-0.13272013490961454),np.float64(-0.027708300499975514),-0.13950516595505885,-0.02196518547275576,np.float64(-0.13967301601474924),np.float64(-0.01992275941485349),np.float64(1.1193022304875964),no,no,no,12,0,
pickle,CCSpub xtx+yty ts_gsr W60,early,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.11013743064815507,np.float64(-0.11013743064815507),ok,0.0015869140625,0.0015869140625,1e-09,np.float64(-0.16314782505173878),np.float64(-0.0592357657980219),-0.17096765518848783,-0.04922219503116382,np.float64(-0.17089264282765404),np.float64(-0.049382218468656106),np.float64(1.1716201279397631),no,no,no,12,0,
pickle,CCSpub xtx+yty ts_gsr W60,late,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.07281125828226473,np.float64(-0.07281125828226473),ok,0.0333251953125,0.0333251953125,1e-09,np.float64(-0.13205856133483226),np.float64(-0.013630715842157144),-0.14009897783633712,-0.006479404711041812,np.float64(-0.14058197467722644),np.float64(-0.005040541887303018),np.float64(1.12827834171449),no,no,no,10,0,
pickle,CCSpub xtx+yty ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.0989950428561023,np.float64(-0.0989950428561023),ok,0.0023193359375,0.0023193359375,1e-09,np.float64(-0.1520893716899937),np.float64(-0.049997901802325384),-0.15561817612233914,-0.04272532589529811,np.float64(-0.15638227972825847),np.float64(-0.04160780598394615),np.float64(1.1058010071875497),no,no,no,13,0,
pickle,CCSpub xtx+yty ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.10856351470658598,np.float64(-0.10856351470658598),ok,0.0009765625,0.0009765625,1e-09,np.float64(-0.15892452029459128),np.float64(-0.06257132958698622),-0.16297327720439808,-0.05403710628226269,np.float64(-0.16328786814593127),np.float64(-0.05383916126724069),np.float64(1.13059225254631),no,no,no,13,0,
pickle,CCSpub rtr ts_gsr W60,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.01165215107577119,np.float64(-0.01165215107577119),ok,0.029541015625,0.029541015625,1e-09,np.float64(-0.019998711553848275),np.float64(-0.002760338947662139),-0.021827436040830067,-0.0014080465494349405,np.float64(-0.021750031249009354),np.float64(-0.001554270902533024),np.float64(1.1845311595171955),no,no,no,10,0,
pickle,CCSpub rtr ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.010795500230133545,np.float64(-0.010795500230133545),ok,0.037353515625,0.037353515625,1e-09,np.float64(-0.019164000263058707),np.float64(-0.001974851148009101),-0.0208327395829142,-0.0008154536561050855,np.float64(-0.02063607795309764),np.float64(-0.0009549225071694492),np.float64(1.1645303553323294),no,no,no,10,0,
pickle,CCSpub rtr ts_gsr W60,early,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.019329291810719882,np.float64(-0.019329291810719882),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.026760905379306595),np.float64(-0.01178352127648918),-0.02793176432936678,-0.010741132132739792,np.float64(-0.02788994902041083),np.float64(-0.010768634601028934),np.float64(1.1477726736936151),no,no,no,13,0,
pickle,CCSpub rtr ts_gsr W60,late,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.005510438487812234,np.float64(-0.005510438487812234),ok,0.3385009765625,0.3385009765625,1e-09,np.float64(-0.01578666907521774),np.float64(0.005745668700917654),-0.01788001992926134,0.006817490211057155,np.float64(-0.017685712150783385),np.float64(0.006664835175158917),np.float64(1.146996224798735),yes,yes,yes,9,0,
pickle,CCSpub rtr ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.011227590696318441,np.float64(-0.011227590696318441),ok,0.0362548828125,0.0362548828125,1e-09,np.float64(-0.02009359465855023),np.float64(-0.0022682542551181167),-0.021561108298348702,-0.0008220364274484896,np.float64(-0.02151119303496361),np.float64(-0.0009439883576732727),np.float64(1.1634600743392864),no,no,no,9,0,
pickle,CCSpub rtr ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.014977248497460603,np.float64(-0.014977248497460603),ok,0.00537109375,0.00537109375,1e-09,np.float64(-0.022941233847413235),np.float64(-0.006714367550439555),-0.0242624100044321,-0.005723406650278716,np.float64(-0.024213274698614562),np.float64(-0.005741222296306643),np.float64(1.1424882053542842),no,no,no,12,0,
pickle,CCSpub sts ts_gsr global-bins,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,S3_Text.md:193;draft_v2.md:165;draft_v2.md:172,14,0.019654192537662728,np.float64(0.019654192537662728),ok,0.000244140625,0.000244140625,1e-09,np.float64(0.014216791682705161),np.float64(0.025412032460160647),0.013277801028347688,0.026084596551130934,np.float64(0.013228047777610172),np.float64(0.026080337297715285),np.float64(1.143949985298489),no,no,no,1,0,
pickle,CCSpub sts ts_gsr global-bins,sensitivity,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.019117276946620014,np.float64(0.019117276946620014),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(0.013763164117102966),np.float64(0.024832414908853205),0.012860432517984731,0.02549743991703038,np.float64(0.012775987513803393),np.float64(0.025458566379436637),np.float64(1.14163168192592),no,no,no,0,0,
pickle,CCSpub sts ts_gsr global-bins,early,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.018417708959191263,np.float64(0.018417708959191263),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(0.012886498333902388),np.float64(0.02446201018650198),0.011898391413742788,0.025192296643907833,np.float64(0.011736794926226698),np.float64(0.025098622992155827),np.float64(1.1484507466665106),no,no,no,0,0,
pickle,CCSpub sts ts_gsr global-bins,late,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.020643379400439903,np.float64(0.020643379400439903),ok,0.000244140625,0.000244140625,1e-09,np.float64(0.01425389146528986),np.float64(0.02700298706797976),0.013459864142930746,0.027826392207249195,np.float64(0.013516655281009092),np.float64(0.027770103519870713),np.float64(1.1268664470040755),no,no,no,1,0,
pickle,CCSpub sts ts_gsr global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.02265224741666853,np.float64(0.02265224741666853),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(0.016814684944867493),np.float64(0.028395685200625808),0.016019046098801365,0.029296413876205095,np.float64(0.016020076765492622),np.float64(0.029284418067844438),np.float64(1.1464784979002092),no,no,no,0,0,
pickle,CCSpub sts ts_gsr global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,0.02244263635632751,np.float64(0.02244263635632751),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(0.016682191112769862),np.float64(0.028353938095218918),0.01588018350416527,0.029141916317235485,np.float64(0.01577633479515253),np.float64(0.029108937917502492),np.float64(1.1362251797449034),no,no,no,0,0,
pickle,CCSpub xtx+yty ts_gsr global-bins,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.08342432833074041,np.float64(-0.08342432833074041),ok,0.016357421875,0.016357421875,1e-09,np.float64(-0.14507869227152476),np.float64(-0.024508890009122375),-0.15124924942529175,-0.016458831861228027,np.float64(-0.15215111187418273),np.float64(-0.01469754478729808),np.float64(1.117945082722391),no,no,no,13,0,
pickle,CCSpub xtx+yty ts_gsr global-bins,sensitivity,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.08093222449625871,np.float64(-0.08093222449625871),ok,0.0194091796875,0.0194091796875,1e-09,np.float64(-0.1422999242897431),np.float64(-0.021861675496145348),-0.1482874003587413,-0.014025573546585148,np.float64(-0.14904521512288266),np.float64(-0.012819233869634752),np.float64(1.114777308347024),no,no,no,13,0,
pickle,CCSpub xtx+yty ts_gsr global-bins,early,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.10678143813468613,np.float64(-0.10678143813468613),ok,0.00146484375,0.00146484375,1e-09,np.float64(-0.16226102496341074),np.float64(-0.05606102282640765),-0.16754352959764363,-0.0478538310417542,np.float64(-0.16736258389046327),np.float64(-0.046200292378908984),np.float64(1.1270216209740183),no,no,no,13,0,
pickle,CCSpub xtx+yty ts_gsr global-bins,late,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.06473864048758364,np.float64(-0.06473864048758364),ok,0.108154296875,0.108154296875,1e-09,np.float64(-0.13685864951273824),np.float64(0.008015786278096036),-0.14496577707163638,0.015371091457173707,np.float64(-0.14586999152312916),np.float64(0.016392710547961875),np.float64(1.106729890981595),yes,yes,yes,11,0,
pickle,CCSpub xtx+yty ts_gsr global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.08600587322073108,np.float64(-0.08600587322073108),ok,0.0150146484375,0.0150146484375,1e-09,np.float64(-0.14592388827751715),np.float64(-0.026461381456455085),-0.15339847060522463,-0.018431173298563763,np.float64(-0.15456485187393487),np.float64(-0.01744689456752728),np.float64(1.1297879217353342),no,no,no,12,0,
pickle,CCSpub xtx+yty ts_gsr global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.09976303853695533,np.float64(-0.09976303853695533),ok,0.00390625,0.00390625,1e-09,np.float64(-0.15739157427393086),np.float64(-0.045227302783476045),-0.16302557150666216,-0.037715944229923345,np.float64(-0.16367899103119762),np.float64(-0.03584708604271303),np.float64(1.1171973535922506),no,no,no,13,0,
pickle,CCSpub rtr ts_gsr global-bins,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.023668328426964313,np.float64(-0.023668328426964313),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.03365365037644153),np.float64(-0.013623001931352439),-0.03520392907592465,-0.012086623975618733,np.float64(-0.035153016636125634),np.float64(-0.012183640217802995),np.float64(1.1540966915613549),no,no,no,13,0,
pickle,CCSpub rtr ts_gsr global-bins,sensitivity,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.023503883929853826,np.float64(-0.023503883929853826),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.033503475352836376),np.float64(-0.013753555376215929),-0.03485630942597085,-0.012113450034545108,np.float64(-0.03482678027973128),np.float64(-0.01218098757997637),np.float64(1.1515418502124706),no,no,no,13,0,
pickle,CCSpub rtr ts_gsr global-bins,early,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.02846501293629606,np.float64(-0.02846501293629606),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.0362962700908523),np.float64(-0.020437578773798065),-0.037549462265546174,-0.019227616453770642,np.float64(-0.03759560604405733),np.float64(-0.019334419828534788),np.float64(1.1553189002469861),no,no,no,13,0,
pickle,CCSpub rtr ts_gsr global-bins,late,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.01983098081949892,np.float64(-0.01983098081949892),ok,0.0106201171875,0.0106201171875,1e-09,np.float64(-0.031864397406104875),np.float64(-0.007681133684356977),-0.03372222538275654,-0.00577807132727537,np.float64(-0.03379454174187276),np.float64(-0.005867419897125081),np.float64(1.1555162436719046),no,no,no,11,0,
pickle,CCSpub rtr ts_gsr global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.0261807277532749,np.float64(-0.0261807277532749),ok,0.000732421875,0.000732421875,1e-09,np.float64(-0.03697703405086073),np.float64(-0.01571739297110308),-0.03850544197855901,-0.013915906199222602,np.float64(-0.03839183273390746),np.float64(-0.013969622772642337),np.float64(1.156629864402994),no,no,no,12,0,
pickle,CCSpub rtr ts_gsr global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_ccs_pub.pkl,,14,-0.029480446748719146,np.float64(-0.029480446748719146),ok,0.0003662109375,0.0003662109375,1e-09,np.float64(-0.03958065717284579),np.float64(-0.019702368681707653),-0.041017638062733924,-0.01791785122936787,np.float64(-0.0409731527391742),np.float64(-0.017987740758264092),np.float64(1.1620611524812148),no,no,no,13,0,
pickle,CCSpub sts ts_demean W60,primary,did,notes/review_results/inference_rows_ccs_pub.pkl,draft_v2.md:173,14,0.011971799884567974,np.float64(0.011971799884567974),ok,0.0040283203125,0.0040283203125,1e-09,np.float64(0.005410563199933801),np.float64(0.019195156051162846),0.004123386985570517,0.020108028957844894,np.float64(0.0038963363067504257),np.float64(0.02004726346238552),np.float64(1.1596020386521009),no,no,no,3,0,
