# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=60 placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
4,DMT,9,0.027555,0.030247,0.029938,0.385808,0.029917,0.425676,-0.029785,-0.346351,0.030227,-0.030137,0.408679,-0.346551,0.385367,-0.344257,-0.347569,0.805355
4,DMT,10,0.026583,0.027303,0.026083,0.437391,0.026089,0.481220,-0.026061,-0.403913,0.027319,-0.027248,0.480612,-0.404864,0.437774,-0.405129,-0.404551,0.894396
4,DMT,11,0.021091,0.027788,0.030005,0.395862,0.030059,0.433670,-0.029692,-0.353856,0.027741,-0.027597,0.427546,-0.352911,0.396752,-0.353295,-0.354680,0.809432
4,DMT,12,0.025359,0.035906,0.036923,0.343820,0.036752,0.358865,-0.035900,-0.280616,0.035828,-0.034543,0.361862,-0.280643,0.343067,-0.281857,-0.279712,0.710519
4,DMT,13,0.023196,0.035937,0.036741,0.336777,0.036680,0.375901,-0.035697,-0.277766,0.035588,-0.034621,0.345039,-0.282359,0.337149,-0.280160,-0.282932,0.707171
4,PCB,0,0.022781,0.027989,0.027647,0.400400,0.027676,0.431249,-0.027434,-0.360004,0.027919,-0.027814,0.428633,-0.360127,0.402227,-0.362076,-0.362424,0.828739
4,PCB,1,0.030402,0.028218,0.023224,0.427060,0.023235,0.473042,-0.023130,-0.395715,0.028288,-0.028186,0.470281,-0.394544,0.427413,-0.394673,-0.395728,0.880246
4,PCB,2,0.035148,0.035063,0.028876,0.400265,0.028874,0.479710,-0.028692,-0.362303,0.035039,-0.034841,0.443293,-0.358220,0.397350,-0.354590,-0.360855,0.832203
4,PCB,3,0.033578,0.036042,0.033240,0.364225,0.033281,0.397735,-0.032917,-0.323705,0.036217,-0.035840,0.379603,-0.326216,0.364472,-0.325224,-0.325587,0.785251
4,PCB,4,0.021894,0.035459,0.036233,0.294095,0.036601,0.283200,-0.035534,-0.240865,0.035653,-0.034804,0.295683,-0.235721,0.294650,-0.235291,-0.241414,0.611911
4,PCB,5,0.022760,0.034061,0.033433,0.342011,0.033346,0.347421,-0.032770,-0.294809,0.034318,-0.033690,0.371446,-0.292063,0.341233,-0.294187,-0.291931,0.708165
4,PCB,6,0.027470,0.040907,0.033016,0.338079,0.032907,0.352345,-0.032264,-0.289498,0.040998,-0.039183,0.367899,-0.288764,0.338627,-0.291607,-0.288174,0.720675
4,PCB,7,0.028368,0.033478,0.029801,0.396648,0.029828,0.440370,-0.029692,-0.355121,0.033437,-0.033267,0.432464,-0.358099,0.396289,-0.357589,-0.357148,0.829591
4,PCB,8,0.023805,0.030828,0.026277,0.368296,0.026254,0.419135,-0.026132,-0.322954,0.030833,-0.030380,0.403243,-0.327343,0.369332,-0.327172,-0.327494,0.763958
